,0,1,2,3
1986,ba,ba_construction,谢天天把短裙清洗了,1
1987,ba,ba_construction,谢天天被短裙清洗了,0
1988,ba,ba_construction,谢梦梦的女儿把自行车打破了,1
1989,ba,ba_construction,谢梦梦的女儿被自行车打破了,0
1990,ba,ba_construction,丁燕宁的父亲把博物馆记住了,1
1991,ba,ba_construction,丁燕宁的父亲被博物馆记住了,0
1992,ba,ba_construction,王芳的伙伴把孙一飞的舞台剧研究了,1
1993,ba,ba_construction,王芳的伙伴被孙一飞的舞台剧研究了,0
1994,ba,ba_construction,方永晴把鸡带了,1
1995,ba,ba_construction,方永晴被鸡带了,0
1996,ba,ba_construction,那个女士把汽车打扫了,1
1997,ba,ba_construction,那个女士被汽车打扫了,0
1998,ba,ba_construction,那个成人把镜子扔了,1
1999,ba,ba_construction,那个成人被镜子扔了,0
